1.137194897164344853e+00 2.013281722849319909e-03
1.154425122878956156e+00 3.089059040748678205e-03
1.171655348593567458e+00 3.473185665634033730e-03
1.188885574308178761e+00 3.051263104140401836e-03
1.206115800022790063e+00 1.970836626823236227e-03
1.223346025737401366e+00 5.926722950708513587e-04
1.240576251452012668e+00 6.269521273628856023e-04
1.257806477166623971e+00 1.284513633970767741e-03
1.275036702881235273e+00 1.159863633292260556e-03
1.292266928595846576e+00 2.868960491266550812e-04
1.309497154310457878e+00 1.058437992025615046e-03
1.326727380025069181e+00 2.448574991810400104e-03
1.343957605739680261e+00 3.443614080462004904e-03
1.361187831454291564e+00 3.734064272505739374e-03
1.378418057168903088e+00 3.240750538562372357e-03
1.395648282883514169e+00 2.139636814694764223e-03
1.412878508598125249e+00 8.038006651661114494e-04
1.430108734312736551e+00 3.183038495384327431e-04
1.447338960027347854e+00 8.485671625879471699e-04
1.464569185741959378e+00 6.015749009207621567e-04
1.481799411456570459e+00 3.560037081160588178e-04
1.499029637171181761e+00 1.728008909817937847e-03
1.516259862885793064e+00 3.085723255663219613e-03
1.533490088600404366e+00 4.007423975994605855e-03
1.550720314315015447e+00 4.215137028931853318e-03
1.567950540029626971e+00 3.664258941099856563e-03
1.585180765744238274e+00 2.557167792682232734e-03
1.602410991458849576e+00 1.276702341627384153e-03
1.619641217173460657e+00 2.613836710636298095e-04
1.636871442888072181e+00 1.369463244790039818e-04
1.654101668602683484e+00 2.331432814993175901e-04
1.671331894317294786e+00 1.274318841165863071e-03
1.688562120031905867e+00 2.672916911242456065e-03
1.705792345746517169e+00 4.001331156257858547e-03
1.723022571461128694e+00 4.856888208252176098e-03
1.740252797175739996e+00 4.992061269390830718e-03
1.757483022890351076e+00 4.393864474445131549e-03
1.774713248604962379e+00 3.286916735378799491e-03
1.791943474319573903e+00 2.059509999932283841e-03
1.809173700034184984e+00 1.136977427264768657e-03
1.826403925748796286e+00 8.436419374610612618e-04
1.843634151463407589e+00 1.298162516485888837e-03
1.860864377178019113e+00 2.376091912819331721e-03
1.878094602892629972e+00 3.751537931782196640e-03
1.895324828607241496e+00 5.004126954455402100e-03
1.912555054321852799e+00 5.756341745417331048e-03
1.929785280036463879e+00 5.796573257594949888e-03
1.947015505751075182e+00 5.147998631685099177e-03
1.964245731465686262e+00 4.061076967293051482e-03
1.981475957180297787e+00 2.932270407216601427e-03
1.998706182894909089e+00 2.175492146435286430e-03
2.015936408609520392e+00 2.088024927802971126e-03
2.033166634324131472e+00 2.754340423734365825e-03
2.050396860038742997e+00 4.018879753411440381e-03
2.067627085753354077e+00 5.536471733958847966e-03
2.084857311467965602e+00 6.883931922072766482e-03
2.102087537182576682e+00 7.696626466225203224e-03
2.119317762897188206e+00 7.785759306509669811e-03
2.136547988611799287e+00 7.198399529539313731e-03
2.153778214326410811e+00 6.200744796306461096e-03
2.171008440041021892e+00 5.189828360245726108e-03
2.188238665755633416e+00 4.561856661591996015e-03
2.205468891470244497e+00 4.579245354206625852e-03
2.222699117184855577e+00 5.278801214024212915e-03
2.239929342899467102e+00 6.450332459926873090e-03
2.257159568614078626e+00 7.692559400111011886e-03
2.274389794328689707e+00 8.528767361139100861e-03
2.291620020043300787e+00 8.546003441284243454e-03
2.308850245757912312e+00 7.514646796618610312e-03
2.326080471472523392e+00 5.451959589372108554e-03
2.343310697187134917e+00 2.611406671817240004e-03
